,Temp,MaxTemp,MinTemp,hPAAtSeaLevel,hPA,Humidity,Visibility,AverageWindSpeed,MaxSustainedWindSpeed,Fog,Percipitation
1096,50.54,56.3,44.6,1027.1,958.1,60,12.1,16.9,27.8,0,0
1097,47.48,53.96,41.72,1026.4,957.4,85,9.0,14.4,29.4,1,0
1098,49.46,53.6,47.3,1019.5,951,93,9.5,13.1,24.1,0,1
1099,46.58,51.8,39.2,1018.1,949.2,62,13.0,20.2,33.5,0,1
1100,42.44,47.3,35.6,1019.6,949.1,83,11.1,23.9,42.4,0,1
1102,39.92,46.4,33.08,1006.7,935.9,64,11.1,17.0,25.9,0,0
1103,38.12,46.4,31.28,1017.8,948.2,88,8.9,9.4,18.3,0,1
1104,49.82,51.8,46.4,1015,947.2,84,10.9,20.6,31.3,0,1
1105,44.06,51.08,41.0,1006.5,938.1,75,11.7,19.8,33.5,0,1
1106,42.44,46.4,37.22,1019.7,950.1,83,10.5,13.1,33.5,0,1
1107,49.82,57.2,42.8,1023.9,955.1,84,8.4,8.5,20.6,0,0
1108,45.32,50.0,36.5,1029.3,959.6,87,3.2,1.1,5.4,1,0
1109,44.96,51.8,32.0,1028.4,958.5,87,6.0,3.9,11.1,0,0
1110,46.04,52.7,42.8,1021.6,952.7,64,12.2,15.4,31.3,0,0
1113,36.32,46.4,29.12,1026.3,955.7,49,14.2,18.5,33.5,0,0
1114,34.52,45.32,24.8,1025.5,954.5,55,12.2,6.1,14.8,0,0
1115,38.48,48.92,29.84,1026.2,955.7,50,14.0,18.5,37,0,0
1116,39.92,50.36,27.5,1026.1,957.5,56,10.6,13.7,27.8,0,0
1117,37.4,49.1,23.9,1032,961,66,13.0,6.5,11.1,0,0
1118,36.32,52.16,22.64,1036.1,964.2,67,11.6,4.1,11.1,0,0
1120,39.74,57.92,26.6,1032.4,961.6,71,9.2,4.8,9.4,0,0
1121,43.519999999999996,60.8,28.76,1033.6,963.5,63,12.4,3.1,14.8,0,0
1122,40.46,57.2,26.6,1037.1,966,65,11.7,3.1,18.3,0,0
1123,42.8,60.8,24.8,1036.6,965.9,68,13.4,2.6,13,0,0
1124,44.78,62.6,30.2,1034.3,964.7,59,13.7,4.3,9.4,0,0
1125,41.72,57.2,30.2,1032.5,962,70,12.1,1.5,7.6,0,0
1126,39.92,60.8,26.6,1027.8,957.5,71,12.2,3.9,9.4,0,0
1127,40.64,56.84,27.32,1025.6,956,70,9.7,4.4,7.6,0,0
1128,39.74,50.0,26.6,1026.8,956.1,77,7.6,2.8,11.1,0,0
1129,44.06,46.4,41.0,1011.4,940.6,83,9.7,17.0,25.9,0,1
1130,38.12,42.8,32.72,1002.9,934,60,11.1,21.1,35.2,0,0
1131,35.96,48.379999999999995,23.9,1013.7,943.9,66,12.1,5.2,20.6,0,0
1132,34.7,46.4,23.0,1021.6,950.9,74,12.1,3.9,11.1,0,0
1133,40.28,52.52,32.0,1019.3,949.4,79,10.3,8.3,18.3,0,1
1134,41.18,52.7,32.9,1027.5,958.8,60,12.6,6.9,20.6,0,0
1135,38.48,54.5,24.8,1034.4,963.2,67,11.7,2.8,11.1,0,0
1136,42.980000000000004,60.08,30.2,1029,960.4,63,10.8,3.5,11.1,0,0
1137,43.519999999999996,62.6,29.12,1026.5,956.9,65,10.0,4.1,14.8,0,0
1138,44.06,62.6,30.2,1019.4,949.8,61,10.1,2.6,14.8,0,0
1139,44.239999999999995,60.440000000000005,28.4,1012.2,942.5,57,11.6,5.7,22.2,0,0
1141,42.980000000000004,50.0,35.6,1014.4,945.2,72,11.3,11.9,25.9,0,0
1142,44.42,48.92,41.0,1013.7,945,81,10.1,11.7,25.9,0,1
1143,44.06,57.2,31.1,1020.6,951.3,77,10.3,8.0,22.2,0,0
1144,49.1,55.4,41.0,1022.4,954,57,13.2,17.2,27.8,0,1
1145,42.620000000000005,54.68,29.3,1024.5,955.1,74,11.1,10.6,24.1,0,0
1146,49.46,57.2,41.0,1022.6,954,64,12.9,16.9,37,0,1
1147,43.34,55.4,32.9,1021.5,951.7,78,12.9,12.8,33.5,0,0
1148,44.96,53.6,35.6,1017.9,949.3,90,8.7,1.1,9.4,0,1
1149,50.36,55.4,46.4,1012.2,944.4,71,11.4,21.9,35.2,0,1
1150,51.08,60.440000000000005,42.44,1015.8,947.6,75,11.9,20.4,25.9,0,0
1151,46.76,60.8,37.4,1017.2,948.9,79,7.9,4.1,33.5,1,0
1152,49.82,64.4,36.5,1010.9,942.9,63,11.9,13.3,37,0,1
1153,47.3,53.6,42.8,1011.2,942.8,84,11.3,13.5,29.4,0,1
1154,46.58,50.9,44.6,1006.2,938,85,10.6,9.4,22.2,0,1
1155,48.92,60.8,40.1,1017.4,949.6,64,12.7,9.8,22.2,0,1
1156,47.84,62.24,33.8,1028.4,959.4,63,13.5,3.7,9.4,0,0
1157,53.06,66.92,39.2,1030,961.1,69,10.5,5.0,13,0,0
1158,54.86,68.9,39.2,1028.7,958.7,69,12.9,6.5,14.8,0,0
1159,53.06,62.6,41.36,1018.8,950.8,76,10.6,7.0,14.8,0,0
1160,56.48,66.2,46.4,1022.8,956,61,11.9,9.3,25.9,0,0
1161,50.72,66.2,36.5,1025.2,956.4,63,12.6,1.5,11.1,0,0
1162,52.879999999999995,68.72,38.839999999999996,1024.4,955.6,63,11.1,1.3,7.6,0,0
1163,55.22,69.98,39.2,1022,954.4,59,10.5,5.0,7.6,0,0
1167,52.16,64.4,42.8,1026.4,958.1,64,11.4,5.6,22.2,0,0
1168,53.24,68.0,38.839999999999996,1027.2,958.9,56,12.1,10.6,22.2,0,0
1171,55.22,71.06,38.12,1023.9,955.3,53,10.9,4.8,11.1,0,0
1172,54.14,72.5,37.4,1022,954.2,57,11.6,5.2,14.8,0,0
1177,52.16,68.0,35.6,1030.4,961.4,59,11.6,4.8,11.1,0,0
1178,56.120000000000005,76.28,36.5,1028.3,959.3,53,13.0,4.1,9.4,0,0
1179,57.02,77.9,40.1,1019.9,951.2,52,12.2,6.3,14.8,0,0
1180,58.28,73.4,46.76,1013.5,946.5,53,13.7,14.6,27.8,0,0
1181,53.96,68.72,36.32,1018,950.3,57,14.5,6.3,14.8,0,0
1182,57.56,71.6,44.6,1019.9,952.6,59,12.7,3.7,11.1,0,0
1183,57.74,69.8,39.2,1020.5,953.4,54,12.6,7.4,16.5,0,0
1184,58.459999999999994,68.0,48.2,1018.3,951.1,56,11.7,11.3,24.1,0,0
1185,58.64,68.0,50.0,1018.8,951.2,63,11.1,19.1,37,0,0
1186,57.02,65.84,50.0,1019.1,951,61,10.9,25.9,31.3,0,0
1187,48.02,59.72,35.96,1026.2,957.1,53,12.1,13.5,31.3,0,0
1188,51.44,62.24,39.56,1026.7,958.4,49,14.3,12.8,25.9,0,0
1189,54.68,67.64,41.0,1024.1,955.7,59,12.7,10.7,27.8,0,0
1190,55.4,67.46,48.2,1023.4,955.7,48,13.5,17.2,29.4,0,0
1191,53.78,66.2,35.6,1023.7,955.6,47,13.7,12.2,31.3,0,0
1192,58.28,69.8,36.32,1016.9,949.4,49,14.2,20.0,63,0,0
1193,54.68,68.0,41.0,1020.3,951.9,45,12.2,10.6,20.6,0,0
1194,55.76,64.75999999999999,42.44,1015.5,948.1,46,14.0,21.7,37,0,0
1195,55.94,67.1,46.4,1009.6,942.5,52,14.3,27.4,37,0,0
1197,49.28,65.3,33.8,1020.2,952.9,48,12.4,8.9,18.3,0,0
1199,49.64,61.7,37.4,1014.3,946,49,15.6,20.0,29.4,0,0
1200,43.34,50.0,37.4,1013.9,943.9,64,12.1,17.8,27.8,0,1
1201,42.980000000000004,53.6,35.6,1012.7,943.9,52,13.4,19.4,44.3,0,0
1202,45.68,58.28,27.5,1013.1,943.4,55,13.5,10.2,22.2,0,0
1203,47.66,57.2,30.2,1009.1,940.9,58,12.9,2.4,9.4,0,0
1204,46.76,52.7,42.8,1006.2,937.8,78,10.0,6.9,18.3,0,1
1205,49.28,57.2,38.3,1004.4,936.8,77,11.1,4.8,27.8,0,1
1206,50.54,60.8,38.48,1009.9,942.7,63,10.8,12.8,33.5,0,0
1207,48.74,62.059999999999995,35.6,1011.1,942.7,68,11.1,12.2,29.4,0,1
1208,52.34,64.4,42.08,1009.9,942.3,67,11.4,14.4,29.4,0,1
1209,51.08,59.9,42.8,1011.5,944.8,64,11.4,20.9,44.3,0,1
1210,52.34,63.32,44.6,1022.2,953.9,54,12.7,9.4,22.2,0,0
1211,57.02,72.68,40.64,1026.3,957.8,58,13.0,3.3,11.1,0,0
1212,63.32,78.8,46.4,1027,958.4,55,11.9,3.7,9.4,0,0
1213,66.92,83.3,44.6,1024.3,958,55,15.6,1.3,11.1,0,0
1214,67.28,84.2,50.0,1022.8,957.8,49,14.5,7.2,11.1,0,0
1215,69.08,86.9,48.2,1021.8,955.6,49,13.4,3.5,11.1,0,0
1216,68.9,84.2,50.36,1020.4,954.5,48,12.1,6.1,14.8,0,0
1217,71.06,86.9,51.8,1015.5,950,50,11.3,5.9,13,0,0
1218,72.14,90.5,51.8,1012.4,947.1,47,11.3,6.7,16.5,0,0
1219,72.32,91.4,62.6,1013,947.9,46,12.2,9.4,25.9,0,1
1220,64.75999999999999,81.32,50.0,1019.5,953.4,47,15.6,8.5,14.8,0,0
1221,68.36,85.64,47.48,1016.5,950.5,43,13.4,10.7,37,0,0
1222,62.42,69.8,56.84,1012.2,945.9,74,10.5,8.3,29.4,0,1
1223,57.74,69.08,45.5,1014.8,947.5,53,13.2,10.6,20.6,0,0
1224,61.16,69.8,52.879999999999995,1017.4,951.4,58,11.1,6.3,18.3,0,0
1225,62.78,78.8,44.6,1011.9,946,55,12.7,9.6,22.2,0,0
1226,57.56,64.4,51.8,1008.2,941.4,52,14.3,22.6,35.2,0,1
1227,56.66,68.0,42.8,1006.3,939.4,49,15.1,14.6,22.2,0,0
1228,50.72,56.3,44.6,1004.3,937.5,84,8.9,14.3,38.9,0,1
1229,53.78,73.4,47.3,1009.7,942.4,79,11.6,12.8,35.2,0,1
1230,53.78,61.16,47.84,1011.6,944.3,83,10.5,10.4,29.4,0,1
1231,54.5,62.24,47.84,1009.9,942.8,75,11.4,20.6,29.4,0,1
1232,53.42,62.6,45.14,1010.6,943.3,72,9.7,15.9,33.5,0,1
1233,56.66,65.3,49.1,1013,945.7,60,12.1,21.1,33.5,0,0
1234,54.32,58.28,51.8,1011.9,944.5,78,8.9,17.4,31.3,0,1
1235,55.22,60.8,48.56,1011.3,944,72,10.8,21.9,31.3,0,1
1236,59.9,68.0,53.96,1012.7,945.5,84,9.0,15.2,29.4,0,1
1237,64.04,72.14,54.68,1012.8,946.7,73,11.3,12.8,33.5,0,1
1238,62.059999999999995,70.7,51.8,1012.3,945.9,72,12.7,11.1,25.9,0,0
1239,65.48,72.5,57.2,1013.1,947.4,55,15.1,14.6,22.2,0,0
1240,63.86,75.92,47.48,1014.2,947.9,56,12.6,11.7,27.8,0,0
1241,63.68,75.92,51.08,1014.5,948.2,50,15.3,9.3,18.3,0,0
1242,66.56,81.5,48.2,1013.6,947.5,50,13.8,8.7,18.3,0,0
1243,67.82,80.6,50.0,1013.9,947.9,47,12.4,12.8,24.1,0,0
1244,71.78,86.0,52.7,1010.9,945.7,46,13.8,9.6,18.3,0,0
1245,71.78,87.8,53.6,1011.9,946.5,49,12.6,6.3,14.8,0,0
1246,72.68,89.6,52.52,1016.5,951.1,47,11.7,5.6,18.3,0,0
1247,73.04,84.2,62.6,1014.4,949.2,56,10.5,12.0,48.2,0,1
1248,64.58,73.4,51.44,1019.5,951.8,62,10.9,15.6,22.2,0,0
1249,64.22,78.25999999999999,48.2,1019.3,953.3,56,13.5,7.4,22.2,0,0
1250,67.46,84.2,48.2,1020.6,954.8,49,14.2,3.7,16.5,0,0
1251,72.68,88.7,51.8,1018.4,952.6,50,15.3,8.0,20.6,0,0
1252,74.66,91.4,51.44,1017.3,952.3,41,14.5,7.4,14.8,0,0
1253,76.1,91.4,59.9,1013.3,948.6,45,12.4,11.5,25.9,0,1
1254,73.4,88.16,60.8,1016.3,950.9,55,12.1,13.3,37,0,0
1255,67.1,79.88,53.6,1023.7,957.4,43,11.7,22.2,27.8,0,0
1256,67.1,82.4,49.28,1021.8,955.3,37,13.5,16.3,25.9,0,0
1257,66.02,77.9,53.24,1019.2,952.8,35,13.0,20.7,33.5,0,0
1258,62.059999999999995,73.4,48.56,1018.9,952.2,40,14.3,24.1,38.9,0,0
1259,65.48,79.52,49.28,1020.1,953.4,42,12.4,5.7,14.8,0,0
1260,71.78,86.36,51.26,1017.8,952.3,38,12.9,5.4,11.1,0,0
1261,75.02,89.96000000000001,55.04,1016.3,951.4,42,10.5,8.5,18.3,0,0
1262,74.84,88.52,57.2,1012.9,948.6,41,11.4,8.9,29.4,0,0
1263,75.74000000000001,87.8,59.0,1011.7,946.3,46,11.7,9.1,22.2,0,0
1264,72.86,82.4,64.4,1014.7,949.5,47,11.7,18.7,27.8,0,0
1265,70.7,83.12,53.6,1016.6,951.2,50,13.0,6.5,18.3,0,0
1266,73.04,87.8,55.4,1016.2,950.9,46,12.4,10.0,22.2,0,0
1267,77.54,90.14,56.48,1019.3,954.4,44,13.0,12.8,18.3,0,0
1270,81.86,93.2,68.0,1009.4,945.7,41,11.3,14.4,33.5,0,0
1271,68.36,74.12,59.0,1012.5,946.9,44,14.5,18.1,29.4,0,0
1272,69.08,82.4,50.9,1018.2,952.4,46,14.0,8.5,14.8,0,0
1273,74.48,90.68,55.4,1018.5,953,43,12.9,6.9,14.8,0,0
1274,80.24000000000001,96.8,60.8,1016.7,951.8,42,12.6,5.6,11.1,0,0
1275,83.84,100.76,62.6,1015.7,951.6,36,16.9,6.5,18.3,0,0
1276,88.34,102.2,64.4,1015,950.6,32,12.9,9.1,18.3,0,0
1277,84.74,100.4,66.2,1011.4,947.9,38,10.6,11.3,29.4,0,0
1278,84.91999999999999,101.3,65.3,1010.6,946.7,36,11.6,10.4,25.9,0,0
1279,82.94,97.16,62.6,1013.3,949.2,33,12.6,11.7,29.4,0,0
1280,83.48,99.5,62.6,1016.3,952,34,12.9,14.6,35.2,0,0
1281,82.22,96.8,65.3,1015.6,951.3,37,12.1,16.1,27.8,0,0
1282,79.34,92.11999999999999,64.4,1015,950.5,38,12.1,12.4,25.9,0,0
1283,78.98,93.2,59.0,1016.3,951.6,41,14.3,6.3,18.3,0,0
1284,81.5,95.0,61.7,1015.4,951.1,37,12.7,9.3,22.2,0,0
1285,83.48,98.6,64.4,1014.9,950.9,40,13.0,5.6,16.5,0,0
1286,83.84,99.86,63.68,1014.9,950.5,37,13.8,7.4,22.2,0,0
1287,82.04,99.5,57.2,1012.7,948.5,33,11.6,5.0,20.6,0,0
1288,82.22,99.5,59.9,1011.1,947.4,36,10.8,6.7,18.3,0,0
1289,81.86,96.8,60.8,1012.3,949.6,38,10.0,7.6,11.1,0,0
1290,85.46000000000001,99.68,64.4,1015.2,951.1,36,10.8,9.8,24.1,0,0
1291,86.9,100.94,72.68,1014.3,950.7,36,11.3,13.3,29.4,0,1
1292,81.32,94.1,69.08,1013,948.8,43,11.9,10.4,20.6,0,1
1293,78.8,95.9,59.9,1013.7,949.2,44,12.6,12.4,25.9,0,0
1294,81.68,95.9,61.519999999999996,1014.8,950.7,42,12.7,7.4,20.6,0,0
1295,84.02,99.32,65.48,1012.9,949.2,38,10.5,10.7,27.8,0,0
1296,82.94,99.86,62.059999999999995,1011,947,36,12.2,11.1,25.9,0,0
1297,82.58,98.6,62.6,1009,945.2,39,12.2,8.1,18.3,0,0
1298,79.88,95.0,60.8,1012,947.1,34,11.7,8.9,16.5,0,0
1299,79.7,94.28,59.0,1010.6,946.2,36,12.2,7.8,18.3,0,0
1300,79.52,93.2,64.4,1010,946.1,37,10.5,9.4,22.2,0,0
1301,78.44,93.56,58.28,1012.3,948,36,12.7,3.3,9.4,0,0
1302,82.58,98.6,65.3,1013.9,950.1,42,12.1,5.6,13,0,0
1303,85.82,100.4,67.64,1013,949.5,42,10.5,6.5,14.8,0,0
1304,86.18,100.4,69.8,1010.3,947.1,39,11.3,10.6,33.5,0,0
1305,83.48,98.6,69.8,1011,947.2,44,10.3,15.2,46.5,0,1
1306,78.98,92.11999999999999,62.24,1009.7,945.5,50,12.1,17.2,33.5,0,1
1307,77.72,86.0,68.0,1009.4,945.4,41,11.1,16.7,24.1,0,0
1308,77.36,86.53999999999999,66.56,1011.1,947.7,44,10.8,8.0,16.5,0,0
1309,79.16,93.91999999999999,60.08,1012.6,948.2,43,14.0,9.1,22.2,0,0
1310,84.38000000000001,97.52,68.72,1011.2,947.9,47,11.3,12.8,24.1,0,0
1311,84.38000000000001,95.0,66.2,1012.6,948.9,48,12.2,12.2,25.9,0,0
1312,82.94,97.7,66.2,1014.9,951.2,45,12.7,6.7,16.5,0,0
1313,82.4,98.6,62.959999999999994,1014.5,950.2,36,15.0,11.5,29.4,0,0
1314,80.24000000000001,95.9,59.0,1013.2,948.9,33,13.2,10.0,29.4,0,0
1315,80.78,97.34,56.3,1012.4,948.1,35,13.8,8.7,22.2,0,0
1316,74.48,80.6,68.0,1008.9,944.3,49,15.4,20.0,40.7,0,0
1317,70.88,78.8,60.8,1011.3,946,57,14.5,28.3,37,0,0
1318,74.48,86.0,55.4,1013.6,949.4,51,10.6,13.5,29.4,0,0
1319,77.18,93.2,56.84,1012.9,948.5,43,14.3,11.7,37,0,0
1320,79.52,93.2,62.6,1010.1,947.1,40,10.8,7.6,18.3,0,0
1321,78.44,93.2,66.2,1010.1,947,54,11.7,13.0,37,0,0
1322,80.96,95.36,63.68,1014.5,950.5,47,15.3,12.4,44.3,0,0
1323,84.91999999999999,96.8,66.2,1012.9,949,39,14.5,7.2,20.6,0,0
1324,82.04,98.6,64.4,1013.4,949.4,36,13.7,10.2,27.8,0,0
1325,82.4,96.8,63.5,1015.2,950.7,40,11.6,5.6,13,0,0
1326,82.94,100.4,64.4,1013,949,38,12.1,8.5,20.6,0,0
1327,84.74,98.6,75.2,1010.3,947,37,13.7,9.6,29.4,0,0
1328,82.22,97.7,64.94,1011.8,947.6,41,11.1,12.4,25.9,0,0
1329,81.14,98.6,59.0,1012.9,948.6,38,11.6,7.4,18.3,0,0
1330,80.06,95.0,65.48,1014.5,950.3,42,13.8,9.8,24.1,0,0
1331,76.28,89.6,61.7,1014.9,949.7,44,12.9,9.4,29.4,0,0
1332,76.46,91.4,57.92,1014.3,949.3,45,13.8,7.6,18.3,0,0
1333,80.96,95.72,62.6,1013.8,950.5,42,13.7,5.4,11.1,0,0
1334,82.94,100.4,64.4,1012.8,948.9,43,14.2,7.4,22.2,0,0
1335,82.4,98.6,61.519999999999996,1011.9,947.8,39,15.0,8.5,25.9,0,0
1336,80.24000000000001,97.52,61.519999999999996,1010.2,946.1,39,12.7,8.1,20.6,0,0
1337,78.98,91.4,64.4,1008.6,944.9,44,11.9,9.8,24.1,0,0
1338,73.75999999999999,84.91999999999999,61.16,1010.7,945.6,51,12.4,10.6,29.4,0,0
1339,73.4,86.0,50.9,1014,948.1,49,13.2,6.1,14.8,0,0
1342,75.02,86.0,62.6,1016.5,952,50,14.3,15.6,33.5,0,0
1343,73.4,87.8,56.84,1018.6,955.2,50,12.1,5.9,13,0,0
1344,74.66,91.4,53.6,1016.6,950.9,45,12.6,6.5,14.8,0,0
1345,75.02,92.11999999999999,57.92,1009.8,944.5,47,11.9,13.9,33.5,0,0
1346,69.08,77.0,54.5,1011,946.1,48,12.2,16.1,37,0,0
1347,69.62,84.2,53.6,1017.2,951.6,47,11.3,8.9,22.2,0,0
1348,72.32,86.72,56.120000000000005,1017.9,952.5,56,13.8,7.2,16.5,0,0
1349,75.56,88.52,59.0,1013.1,950.1,50,14.2,9.4,25.9,0,0
1350,72.68,80.6,57.2,1014,948.6,56,12.9,14.8,25.9,0,1
1351,64.58,71.6,51.8,1013.4,946.6,58,12.7,16.3,33.5,0,0
1352,60.62,70.7,50.9,1013,946.8,53,13.2,25.4,40.7,0,0
1353,62.42,72.68,52.52,1018.1,951.2,49,13.7,17.6,33.5,0,0
1354,67.28,78.44,56.120000000000005,1016.1,950,52,13.0,17.0,35.2,0,0
1355,62.6,75.2,50.0,1021.8,954.7,49,12.6,20.4,27.8,0,0
1356,60.08,73.4,42.44,1024.1,956.4,48,13.4,10.9,27.8,0,0
1357,63.14,81.68,41.0,1020.9,953.9,45,12.7,6.5,14.8,0,0
1358,67.28,82.4,47.48,1011.5,945.8,51,12.6,11.3,29.4,0,0
1359,59.0,68.0,50.9,1005.1,939.5,57,13.4,12.8,22.2,0,0
1360,54.32,69.8,42.8,1008.5,941.3,69,13.2,8.3,18.3,0,1
1361,51.98,57.2,48.2,1009,942,89,10.8,8.0,18.3,0,1
1362,55.58,66.2,45.32,1015.5,948.2,72,11.1,11.5,25.9,0,0
1363,59.18,70.88,44.6,1017.7,950.2,62,10.9,10.4,22.2,0,0
1364,59.540000000000006,72.5,46.4,1017.4,950.2,64,11.1,3.9,14.8,0,0
1365,62.959999999999994,69.8,57.2,1017,950.4,60,11.9,10.6,18.3,0,0
1366,61.88,72.5,53.6,1016.7,950,66,12.9,11.1,25.9,0,1
1367,62.059999999999995,71.96,55.4,1014.3,947.5,70,12.1,12.4,22.2,0,0
1368,62.959999999999994,73.4,56.3,1015.1,948.7,69,10.8,4.1,11.1,0,1
1369,61.88,76.64,54.32,1018.6,952,72,10.8,6.3,22.2,0,1
1370,63.86,75.2,53.24,1019,951.7,70,14.3,4.4,11.1,0,1
1371,65.12,78.8,48.2,1013.7,948.6,61,10.8,2.6,14.8,0,0
1373,59.18,64.4,55.4,1015.2,950.3,76,11.6,15.0,33.5,0,1
1374,62.78,73.4,53.78,1021.3,955.2,60,12.2,10.0,24.1,0,0
1375,61.16,73.4,48.2,1018.1,951.8,61,10.9,5.9,11.1,0,0
1376,59.36,73.4,44.6,1017.1,949.2,66,10.8,5.6,14.8,0,0
1377,61.88,71.6,55.4,1015.9,949,70,10.6,5.7,14.8,0,1
1378,62.78,72.14,57.2,1014.2,947.2,81,9.8,3.9,7.6,0,1
1379,63.14,75.92,51.8,1017.5,951.2,68,10.9,6.5,11.1,0,0
1380,64.4,77.0,51.8,1022.4,956.5,64,11.4,3.5,11.1,0,0
1381,64.94,78.8,48.74,1024.3,957.5,63,11.6,5.0,11.1,0,0
1382,61.519999999999996,69.8,53.6,1024,956.1,80,7.9,3.3,9.4,0,1
1383,63.68,73.4,57.2,1017.1,951.3,78,8.4,4.4,14.8,0,1
1384,58.459999999999994,71.6,51.44,1016.6,949.6,81,11.3,5.4,37,0,0
1385,59.540000000000006,71.6,46.4,1014.8,947.5,70,12.4,3.7,7.6,0,0
1386,61.34,71.6,53.6,1010.6,943.5,69,11.4,6.1,18.3,0,0
1387,59.540000000000006,62.6,55.4,1003.4,937.1,77,12.1,11.1,24.1,0,1
1388,55.76,64.4,44.06,1004.2,938.7,72,11.6,11.7,25.9,0,1
1389,57.379999999999995,61.519999999999996,52.16,1012.5,945.4,68,12.7,14.6,27.8,0,0
1390,61.519999999999996,69.8,55.4,1011.2,944.4,82,11.3,21.3,37,0,1
1391,58.459999999999994,66.2,50.72,1011.5,945.5,64,12.1,18.9,25.9,0,1
1392,55.22,65.12,46.4,1017.1,950.1,62,10.6,11.3,22.2,0,0
1393,56.120000000000005,62.6,44.6,1017.6,949.4,77,11.1,13.5,25.9,0,1
1394,58.1,66.2,51.8,1015.8,948.6,75,9.5,3.1,9.4,0,0
1395,55.94,62.959999999999994,49.1,1012.3,944.8,83,11.3,8.1,22.2,0,1
1396,57.2,64.4,50.0,1012,946.2,64,11.9,4.3,11.1,0,0
1397,52.34,66.2,40.28,1018.8,951.5,68,13.0,2.6,7.6,0,0
1398,53.06,68.0,40.28,1022.2,954.1,69,10.5,1.7,9.4,0,0
1399,53.06,68.0,39.2,1020.3,952.2,73,10.9,4.8,9.4,0,0
1400,55.58,69.8,41.0,1019.1,951.7,71,10.1,4.3,11.1,0,0
1401,57.56,67.1,49.64,1016.7,949.1,74,10.5,2.8,11.1,0,0
1402,53.42,59.72,47.48,1011.2,943.1,86,8.4,11.5,25.9,0,1
1403,48.379999999999995,51.8,43.519999999999996,1006.5,938.2,92,10.0,8.1,18.3,0,1
1404,49.64,55.4,45.32,1009.2,944,76,11.1,13.5,22.2,0,0
1405,48.92,55.4,39.92,1018,949,83,11.4,10.0,18.3,0,1
1406,53.78,59.9,49.1,1014.1,945.7,82,11.6,15.2,31.3,0,1
1407,54.86,59.0,49.64,1013.8,946.3,84,11.3,11.9,20.6,0,1
1408,57.02,62.6,53.6,1012.1,944.2,83,10.3,18.5,31.3,0,1
1409,56.3,60.8,49.1,1017.7,950.4,82,12.6,23.7,35.2,0,0
1410,57.379999999999995,69.98,45.68,1020.8,953,66,10.9,12.6,33.5,0,0
1411,56.3,66.2,51.08,1018.6,951.1,70,10.1,17.0,37,0,1
1412,51.44,62.959999999999994,40.64,1025.8,956.8,62,13.8,5.2,18.3,0,0
1413,48.379999999999995,62.6,35.96,1028.3,959.4,73,13.0,2.4,7.6,0,0
1414,49.28,65.12,35.96,1030.3,960.9,76,8.2,0.9,7.6,0,0
1415,48.92,60.8,37.4,1028.2,959.1,80,6.4,4.1,11.1,0,0
1416,48.74,59.0,41.0,1026,957,84,3.1,2.6,5.4,1,0
1417,50.36,65.3,37.4,1025.9,957.1,79,4.7,4.3,11.1,1,0
1418,50.72,68.0,37.4,1026.1,956.7,76,6.6,3.9,11.1,1,0
1419,51.08,68.0,37.76,1026.2,957.5,75,11.4,0.9,7.6,0,0
1420,51.98,68.0,37.76,1027.1,958.2,77,11.1,2.2,7.6,0,0
1421,52.34,69.08,40.28,1024.1,956,74,11.7,4.1,7.6,0,0
1422,49.64,68.0,37.4,1027.7,958.9,82,10.3,5.6,11.1,0,0
1423,46.04,59.0,34.7,1032.4,962.6,87,2.4,5.2,11.1,1,0
1424,46.94,60.8,35.6,1031.8,962.1,77,9.8,2.8,11.1,1,0
1425,46.58,62.6,30.2,1028.7,958.2,72,10.6,4.4,11.1,0,0
1426,44.06,59.72,29.48,1023.1,953.7,81,5.8,2.2,7.6,1,0
1427,50.18,55.4,45.32,1024.4,956.1,72,10.6,11.3,22.2,0,0
1428,52.52,61.519999999999996,46.4,1025.9,957.2,72,10.9,6.9,18.3,0,0
1429,48.74,60.8,39.74,1025,956.2,81,11.1,4.8,11.1,0,0
1430,47.84,59.0,32.72,1024,954.9,76,10.1,3.5,7.6,0,0
1431,51.26,59.0,44.6,1020.7,952.8,76,11.7,2.4,14.8,0,0
1432,52.16,57.2,45.68,1027.9,959.4,86,10.5,1.5,7.6,0,1
1433,52.879999999999995,57.56,46.04,1031.6,963,83,7.6,4.6,11.1,1,0
1434,52.16,57.2,47.3,1030,961.2,91,7.6,6.9,13,0,1
1435,48.56,53.6,44.239999999999995,1032.8,963.4,86,9.3,2.4,7.6,0,0
1436,46.04,52.52,41.36,1027.8,958.4,92,6.4,2.6,14.8,0,1
1437,44.239999999999995,54.32,37.76,1030.1,960,86,5.8,5.2,14.8,1,0
1438,46.76,64.4,41.0,1032.2,962.4,88,4.5,3.1,7.6,1,0
1439,51.08,60.8,42.8,1033.7,964.6,84,6.1,4.3,7.6,0,0
1440,48.2,64.4,37.04,1034.2,965.8,75,9.8,6.5,13,0,0
1441,48.56,66.92,33.8,1032.5,962.9,75,12.7,4.1,11.1,0,0
1442,48.56,66.2,36.32,1029.8,960.4,74,11.9,4.4,7.6,0,0
1443,45.86,62.6,33.8,1026.3,956.6,79,9.2,1.1,7.6,0,0
1444,42.980000000000004,46.4,37.4,1028.2,958.1,95,1.9,1.1,7.6,1,0
1445,40.46,48.2,35.24,1031.6,961.3,87,5.5,5.9,11.1,1,0
